,registered_year,engine_capacity,kms_driven,max_power,seats,mileage,resale_price_Lakh,ID,prediction,city,insurance,transmission_type,owner_type,fuel_type,body_type,Date,erro_previsao,reclamacoes,previsao,lucro,prejuizo
1489,2017,1197,104436,80.0,5.0,18.0,5.11,1582,5.212400000000007,Hyderabad,Third Party insurance,Automatic,Second Owner,Petrol,Hatchback,2023-02-11 23:30:19.936488265,0.10240000000000649,sem_reclamacao,0.10240000000000649,0.10240000000000649,
1490,2016,1198,70000,90.0,5.0,20.0,3.87,1583,3.910700000000001,Pune,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-02-12 00:10:55.812872744,0.04070000000000107,sem_reclamacao,0.04070000000000107,0.04070000000000107,
1491,2012,1497,40000,120.0,5.0,16.0,3.51,1584,3.705999999999997,Mumbai,Third Party insurance,Automatic,Third Owner,Petrol,Sedan,2023-02-12 00:51:31.689257222,0.19599999999999707,sem_reclamacao,0.19599999999999707,0.19599999999999707,
1492,2012,1598,100000,100.0,5.0,20.0,4.0,1585,4.092599999999998,Bangalore,Third Party insurance,Manual,First Owner,Diesel,Sedan,2023-02-12 01:32:07.565641700,0.09259999999999824,sem_reclamacao,0.09259999999999824,0.09259999999999824,
1493,2022,2179,4000,140.0,7.0,16.0,19.0,1586,18.8725,Bangalore,Comprehensive,Manual,First Owner,Diesel,SUV,2023-02-12 02:12:43.442026179,0.12750000000000128,sem_reclamacao,-0.12750000000000128,,-0.12750000000000128
1494,2021,1493,28834,110.0,5.0,24.0,12.23,1587,12.679600000000008,Bangalore,Third Party,Manual,First Owner,Diesel,Sedan,2023-02-12 02:53:19.318410657,0.4496000000000073,sem_reclamacao,0.4496000000000073,0.4496000000000073,
1495,2013,1498,150000,100.0,5.0,26.0,2.7,1588,3.097099999999997,Mumbai,Third Party insurance,Manual,First Owner,Diesel,Sedan,2023-02-12 03:33:55.194795135,0.3970999999999969,sem_reclamacao,0.3970999999999969,0.3970999999999969,
1496,2011,1591,55695,120.0,5.0,18.0,3.33,1590,3.348699999999999,Delhi,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-02-12 04:14:31.071179614,0.01869999999999905,sem_reclamacao,0.01869999999999905,0.01869999999999905,
1497,2012,1248,87895,70.0,5.0,20.0,4.46,1591,4.261699999999995,Bangalore,Comprehensive,Manual,Second Owner,Diesel,Sedan,2023-02-12 04:55:06.947564092,0.19830000000000503,sem_reclamacao,-0.19830000000000503,,-0.19830000000000503
1498,2014,1197,62990,80.0,5.0,18.0,3.32,1592,3.5722999999999985,Pune,Third Party,Manual,Second Owner,Petrol,Hatchback,2023-02-12 05:35:42.823948570,0.25229999999999864,sem_reclamacao,0.25229999999999864,0.25229999999999864,
1499,2022,1197,10843,80.0,5.0,20.0,8.44,1593,8.150400000000012,Bangalore,Third Party,Manual,First Owner,Petrol,Sedan,2023-02-12 06:16:18.700333049,0.28959999999998765,sem_reclamacao,-0.28959999999998765,,-0.28959999999998765
1500,2017,1198,62442,80.0,6.0,26.0,4.35,1594,4.260800000000005,Chennai,Comprehensive,Manual,First Owner,Diesel,Hatchback,2023-02-12 06:56:54.576717527,0.08919999999999462,sem_reclamacao,-0.08919999999999462,,-0.08919999999999462
1501,2013,1364,65000,90.0,5.0,22.0,5.75,1595,5.1493,Ahmedabad,Comprehensive,Manual,Second Owner,Diesel,Sedan,2023-02-12 07:37:30.453102005,0.6006999999999998,com_reclamacao,-0.6006999999999998,,-0.6006999999999998
1502,2019,1969,38000,190.0,5.0,18.0,37.5,1596,39.495,Bangalore,Comprehensive,Automatic,First Owner,Diesel,SUV,2023-02-12 08:18:06.329486484,1.9949999999999974,com_reclamacao,1.9949999999999974,1.9949999999999974,
1503,2015,1498,90000,100.0,5.0,28.0,3.9,1597,4.206799999999995,Agra,Third Party insurance,Manual,Second Owner,Diesel,Hatchback,2023-02-12 08:58:42.205870962,0.3067999999999951,sem_reclamacao,0.3067999999999951,0.3067999999999951,
1504,2011,998,45090,70.0,5.0,18.0,2.28,1598,2.3009000000000004,Mumbai,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-02-12 09:39:18.082255441,0.020900000000000585,sem_reclamacao,0.020900000000000585,0.020900000000000585,
1505,2015,1405,120000,50.0,5.0,18.0,1.86,1600,2.1065000000000023,Bangalore,Third Party insurance,Manual,Third Owner,Diesel,Hatchback,2023-02-12 10:19:53.958639919,0.24650000000000216,sem_reclamacao,0.24650000000000216,0.24650000000000216,
1506,2017,3198,166000,200.0,7.0,10.0,22.95,1601,23.641000000000005,Jaipur,Comprehensive,Automatic,First Owner,Diesel,SUV,2023-02-12 11:00:29.835024397,0.691000000000006,com_reclamacao,0.691000000000006,0.691000000000006,
1507,2019,1248,70000,70.0,5.0,28.0,7.0,1602,6.8711,Hyderabad,Third Party insurance,Manual,First Owner,Diesel,Hatchback,2023-02-12 11:41:05.711408876,0.1288999999999998,sem_reclamacao,-0.1288999999999998,,-0.1288999999999998
1508,2016,1197,80177,80.0,5.0,18.0,4.22,1603,4.346000000000006,Mumbai,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-02-12 12:21:41.587793354,0.12600000000000655,sem_reclamacao,0.12600000000000655,0.12600000000000655,
1509,2017,1197,20241,80.0,5.0,22.0,5.25,1604,5.3295,Delhi,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-02-12 13:02:17.464177832,0.07950000000000035,sem_reclamacao,0.07950000000000035,0.07950000000000035,
1510,2014,1461,75000,110.0,5.0,20.0,3.65,1605,3.788099999999996,Delhi,Third Party,Manual,Second Owner,Diesel,SUV,2023-02-12 13:42:53.340562311,0.13809999999999611,sem_reclamacao,0.13809999999999611,0.13809999999999611,
1511,2019,1462,40000,100.0,5.0,22.0,6.9,1606,7.2386999999999935,Jaipur,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-02-12 14:23:29.216946789,0.3386999999999931,sem_reclamacao,0.3386999999999931,0.3386999999999931,
1512,2017,1086,20000,70.0,5.0,20.0,2.5,1607,3.1324,Agra,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-02-12 15:04:05.093331267,0.6324000000000001,com_reclamacao,0.6324000000000001,0.6324000000000001,
1513,2020,1956,40000,170.0,5.0,16.0,22.0,1608,20.843599999999995,Bangalore,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-02-12 15:44:40.969715746,1.156400000000005,com_reclamacao,-1.156400000000005,,-1.156400000000005
1514,2014,1396,100000,90.0,5.0,22.0,3.3,1609,3.498200000000004,Delhi,Third Party insurance,Manual,First Owner,Diesel,Hatchback,2023-02-12 16:25:16.846100224,0.19820000000000437,sem_reclamacao,0.19820000000000437,0.19820000000000437,
1515,2020,999,40000,110.0,5.0,18.0,11.0,1610,10.4959,Delhi,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-02-12 17:05:52.722484702,0.5040999999999993,com_reclamacao,-0.5040999999999993,,-0.5040999999999993
1516,2020,1197,11131,80.0,5.0,20.0,7.94,1611,7.728000000000013,Chennai,Not Available,Automatic,First Owner,Petrol,Sedan,2023-02-12 17:46:28.598869181,0.2119999999999873,sem_reclamacao,-0.2119999999999873,,-0.2119999999999873
1517,2018,1498,49647,100.0,5.0,26.0,8.22,1612,7.91520000000001,Pune,Comprehensive,Manual,First Owner,Diesel,SUV,2023-02-12 18:27:04.475253659,0.3047999999999904,sem_reclamacao,-0.3047999999999904,,-0.3047999999999904
1518,2011,1199,100000,70.0,5.0,22.0,2.3,1613,2.2069000000000023,Mumbai,Third Party insurance,Manual,First Owner,Diesel,Hatchback,2023-02-12 19:07:40.351638137,0.09309999999999752,sem_reclamacao,-0.09309999999999752,,-0.09309999999999752
1519,2019,1199,69000,80.0,5.0,24.0,4.65,1614,5.212399999999994,Bangalore,Comprehensive,Manual,Second Owner,Petrol,Hatchback,2023-02-12 19:48:16.228022616,0.562399999999994,com_reclamacao,0.562399999999994,0.562399999999994,
1520,2013,2494,120000,100.0,7.0,12.0,9.75,1615,9.743300000000003,Hyderabad,Third Party insurance,Manual,Second Owner,Diesel,MUV,2023-02-12 20:28:52.104407094,0.00669999999999682,sem_reclamacao,-0.00669999999999682,,-0.00669999999999682
1521,2019,1197,10000,80.0,5.0,18.0,6.0,1616,5.7418000000000005,Kolkata,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-02-12 21:09:27.980791572,0.25819999999999954,sem_reclamacao,-0.25819999999999954,,-0.25819999999999954
1522,2022,1998,6000,250.0,5.0,16.0,60.0,1617,58.25499999999999,Chennai,Comprehensive,Automatic,First Owner,Petrol,Sedan,2023-02-12 21:50:03.857176051,1.7450000000000117,com_reclamacao,-1.7450000000000117,,-1.7450000000000117
1523,2019,1197,72225,80.0,5.0,20.0,5.04,1618,5.143000000000004,Lucknow,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-02-12 22:30:39.733560529,0.1030000000000042,sem_reclamacao,0.1030000000000042,0.1030000000000042,
1524,2021,1451,36000,140.0,6.0,16.0,18.1,1619,17.71259999999998,Chennai,Comprehensive,Automatic,First Owner,Petrol,SUV,2023-02-12 23:11:15.609945008,0.38740000000002084,sem_reclamacao,-0.38740000000002084,,-0.38740000000002084
1525,2018,1968,37370,180.0,5.0,16.0,32.75,1620,28.23400000000001,Bangalore,Comprehensive,Automatic,First Owner,Diesel,SUV,2023-02-12 23:51:51.486329486,4.515999999999991,com_reclamacao,-4.515999999999991,,-4.515999999999991
1526,2016,1373,51236,90.0,5.0,20.0,5.33,1621,5.679900000000001,Pune,Third Party,Manual,Second Owner,Petrol,Sedan,2023-02-13 00:32:27.362713964,0.34990000000000077,sem_reclamacao,0.34990000000000077,0.34990000000000077,
1527,2012,1998,87000,160.0,5.0,18.0,4.0,1622,4.1913,Bangalore,Third Party insurance,Manual,Fourth Owner,Diesel,Sedan,2023-02-13 01:13:03.239098443,0.19130000000000003,sem_reclamacao,0.19130000000000003,0.19130000000000003,
1528,2013,1248,93000,90.0,7.0,20.0,6.25,1623,5.902100000000001,Pune,Comprehensive,Manual,First Owner,Diesel,MUV,2023-02-13 01:53:39.115482921,0.3478999999999992,sem_reclamacao,-0.3478999999999992,,-0.3478999999999992
1529,2014,1395,65000,140.0,5.0,16.0,6.5,1624,6.455100000000001,Delhi,Third Party,Manual,Second Owner,Petrol,Sedan,2023-02-13 02:34:14.991867399,0.044899999999999274,sem_reclamacao,-0.044899999999999274,,-0.044899999999999274
1530,2010,1197,65856,80.0,5.0,16.0,2.1,1625,2.138399999999998,Kolkata,Third Party,Manual,Second Owner,Petrol,Hatchback,2023-02-13 03:14:50.868251878,0.03839999999999799,sem_reclamacao,0.03839999999999799,0.03839999999999799,
1531,2022,999,15737,110.0,5.0,18.0,13.28,1626,13.921899999999992,Gurgaon,Comprehensive,Automatic,First Owner,Petrol,Sedan,2023-02-13 03:55:26.744636356,0.6418999999999926,com_reclamacao,0.6418999999999926,0.6418999999999926,
1532,2014,1198,52597,90.0,5.0,18.0,4.13,1628,4.113799999999997,Hyderabad,Comprehensive,Manual,Second Owner,Petrol,Sedan,2023-02-13 04:36:02.621020834,0.0162000000000031,sem_reclamacao,-0.0162000000000031,,-0.0162000000000031
1533,2013,1461,104606,80.0,5.0,20.0,5.09,1629,4.629899999999993,Bangalore,Third Party insurance,Manual,Second Owner,Diesel,SUV,2023-02-13 05:16:38.497405313,0.46010000000000684,sem_reclamacao,-0.46010000000000684,,-0.46010000000000684
1534,2019,1498,60000,80.0,5.0,24.0,6.5,1630,6.7575,Mumbai,Third Party insurance,Automatic,Second Owner,Diesel,Sedan,2023-02-13 05:57:14.373789791,0.2575000000000003,sem_reclamacao,0.2575000000000003,0.2575000000000003,
1535,2022,2998,15747,340.0,7.0,10.0,130.0,1631,120.5015,Pune,Third Party insurance,Automatic,First Owner,Petrol,SUV,2023-02-13 06:37:50.250174269,9.498500000000007,com_reclamacao,-9.498500000000007,,-9.498500000000007
1536,2018,2179,121000,150.0,7.0,18.0,8.98,1632,9.579200000000007,Mumbai,Third Party insurance,Automatic,First Owner,Diesel,MUV,2023-02-13 07:18:26.126558748,0.5992000000000068,com_reclamacao,0.5992000000000068,0.5992000000000068,
1537,2019,1197,60804,80.0,5.0,22.0,7.1,1634,6.934700000000007,Mumbai,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-02-13 07:59:02.002943226,0.16529999999999223,sem_reclamacao,-0.16529999999999223,,-0.16529999999999223
1538,2012,1197,80000,80.0,5.0,18.0,3.5,1635,3.6087,Bangalore,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-02-13 08:39:37.879327704,0.1086999999999998,sem_reclamacao,0.1086999999999998,0.1086999999999998,
1539,2012,1388,72000,70.0,5.0,18.0,3.65,1636,3.805199999999997,Bangalore,Comprehensive,Manual,First Owner,Diesel,Sedan,2023-02-13 09:20:13.755712183,0.15519999999999712,sem_reclamacao,0.15519999999999712,0.15519999999999712,
1540,2015,1995,99000,180.0,5.0,18.0,13.0,1637,13.0045,Ahmedabad,Third Party insurance,Automatic,First Owner,Diesel,Sedan,2023-02-13 10:00:49.632096661,0.0045000000000001705,sem_reclamacao,0.0045000000000001705,0.0045000000000001705,
1541,2014,2494,121000,100.0,7.0,12.0,8.5,1639,9.2664,Jaipur,Comprehensive,Manual,Second Owner,Diesel,MUV,2023-02-13 10:41:25.508481140,0.7664000000000009,com_reclamacao,0.7664000000000009,0.7664000000000009,
1542,2017,1497,54531,120.0,5.0,18.0,6.98,1640,7.397700000000007,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-02-13 11:22:01.384865618,0.4177000000000062,sem_reclamacao,0.4177000000000062,0.4177000000000062,
1543,2021,1497,50000,120.0,5.0,20.0,10.0,1642,10.411,Delhi,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-02-13 12:02:37.261250096,0.4109999999999996,sem_reclamacao,0.4109999999999996,0.4109999999999996,
1544,2022,1956,15000,170.0,7.0,16.0,33.99,1643,31.15709999999995,Mumbai,Third Party,Automatic,First Owner,Diesel,SUV,2023-02-13 12:43:13.137634575,2.832900000000052,com_reclamacao,-2.832900000000052,,-2.832900000000052
1545,2011,1197,33514,80.0,5.0,16.0,2.37,1644,2.430700000000003,Delhi,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-02-13 13:23:49.014019053,0.06070000000000286,sem_reclamacao,0.06070000000000286,0.06070000000000286,
1546,2019,998,18203,70.0,5.0,22.0,4.63,1645,4.585799999999999,Ahmedabad,Third Party,Manual,First Owner,Petrol,Hatchback,2023-02-13 14:04:24.890403531,0.044200000000000905,sem_reclamacao,-0.044200000000000905,,-0.044200000000000905
1547,2017,1197,75936,80.0,5.0,22.0,5.13,1646,5.173999999999998,Mumbai,Third Party,Manual,First Owner,Petrol,Hatchback,2023-02-13 14:45:00.766788010,0.04399999999999782,sem_reclamacao,0.04399999999999782,0.04399999999999782,
1548,2016,1396,128975,90.0,5.0,22.0,5.92,1647,5.937899999999998,Bangalore,Comprehensive,Manual,First Owner,Diesel,Hatchback,2023-02-13 15:25:36.643172488,0.01789999999999825,sem_reclamacao,0.01789999999999825,0.01789999999999825,
1549,2020,1984,50000,190.0,5.0,16.0,30.0,1648,33.3,Jaipur,Third Party insurance,Automatic,First Owner,Petrol,Sedan,2023-02-13 16:06:12.519556966,3.299999999999997,com_reclamacao,3.299999999999997,3.299999999999997,
1550,2017,1995,74942,180.0,5.0,16.0,14.75,1649,16.42910000000001,Ahmedabad,Comprehensive,Automatic,First Owner,Diesel,SUV,2023-02-13 16:46:48.395941445,1.679100000000009,com_reclamacao,1.679100000000009,1.679100000000009,
1551,2021,1197,23869,90.0,5.0,22.0,5.3,1650,5.841800000000001,Gurgaon,Not Available,Manual,First Owner,Petrol,Hatchback,2023-02-13 17:27:24.272325923,0.5418000000000012,com_reclamacao,0.5418000000000012,0.5418000000000012,
1552,2022,1197,22263,80.0,5.0,32.0,8.2,1651,8.57200000000001,Chandigarh,Third Party,Manual,First Owner,CNG,Sedan,2023-02-13 18:08:00.148710401,0.37200000000001054,sem_reclamacao,0.37200000000001054,0.37200000000001054,
1553,2014,1248,208978,90.0,7.0,20.0,4.5,1652,4.5014,Jaipur,Not Available,Manual,First Owner,Diesel,MUV,2023-02-13 18:48:36.025094880,0.00140000000000029,sem_reclamacao,0.00140000000000029,0.00140000000000029,
1554,2017,2179,95600,150.0,7.0,18.0,10.5,1653,10.924100000000005,Hyderabad,Third Party insurance,Manual,First Owner,Diesel,MUV,2023-02-13 19:29:11.901479358,0.4241000000000046,sem_reclamacao,0.4241000000000046,0.4241000000000046,
1555,2016,1499,60000,110.0,5.0,16.0,5.0,1654,5.289900000000001,Delhi,Third Party insurance,Automatic,First Owner,Petrol,SUV,2023-02-13 20:09:47.777863836,0.28990000000000116,sem_reclamacao,0.28990000000000116,0.28990000000000116,
1556,2010,1197,63000,80.0,5.0,18.0,1.77,1655,1.831000000000001,Kolkata,Third Party,Manual,First Owner,Petrol,Hatchback,2023-02-13 20:50:23.654248315,0.06100000000000105,sem_reclamacao,0.06100000000000105,0.06100000000000105,
1557,2013,1796,79000,180.0,5.0,12.0,17.9,1656,16.27900000000002,Delhi,Comprehensive,Manual,Second Owner,Petrol,Sedan,2023-02-13 21:30:59.530632793,1.6209999999999773,com_reclamacao,-1.6209999999999773,,-1.6209999999999773
1558,2015,2179,125000,120.0,7.0,16.0,9.25,1657,8.816699999999999,Mumbai,Comprehensive,Manual,Second Owner,Diesel,SUV,2023-02-13 22:11:35.407017271,0.4333000000000009,sem_reclamacao,-0.4333000000000009,,-0.4333000000000009
1559,2016,1497,92974,120.0,5.0,16.0,5.65,1658,5.821299999999995,Pune,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-02-13 22:52:11.283401750,0.17129999999999423,sem_reclamacao,0.17129999999999423,0.17129999999999423,
1560,2014,1198,96836,90.0,5.0,18.0,3.04,1659,3.201000000000003,Delhi,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-02-13 23:32:47.159786228,0.16100000000000314,sem_reclamacao,0.16100000000000314,0.16100000000000314,
1561,2020,999,20796,70.0,7.0,20.0,7.25,1660,6.991400000000003,Bangalore,Comprehensive,Manual,First Owner,Petrol,MUV,2023-02-14 00:13:23.036170707,0.25859999999999683,sem_reclamacao,-0.25859999999999683,,-0.25859999999999683
1562,2013,1498,67905,100.0,5.0,26.0,4.9,1661,4.698999999999994,Chennai,Comprehensive,Manual,First Owner,Diesel,Sedan,2023-02-14 00:53:58.912555185,0.20100000000000673,sem_reclamacao,-0.20100000000000673,,-0.20100000000000673
1563,2016,796,61237,50.0,5.0,22.0,2.91,1662,2.9412000000000007,Chennai,Third Party,Manual,First Owner,Petrol,Hatchback,2023-02-14 01:34:34.788939663,0.03120000000000056,sem_reclamacao,0.03120000000000056,0.03120000000000056,
1564,2016,1591,54419,120.0,5.0,18.0,5.0,1663,5.200699999999999,Kolkata,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-02-14 02:15:10.665324142,0.20069999999999943,sem_reclamacao,0.20069999999999943,0.20069999999999943,
1565,2017,1991,45000,180.0,5.0,14.0,23.95,1664,25.2195,Delhi,Comprehensive,Automatic,First Owner,Petrol,SUV,2023-02-14 02:55:46.541708620,1.2695000000000007,com_reclamacao,1.2695000000000007,1.2695000000000007,
1566,2018,998,77233,70.0,5.0,24.0,3.93,1665,3.806900000000003,Ahmedabad,Third Party,Manual,First Owner,Petrol,Hatchback,2023-02-14 03:36:22.418093098,0.12309999999999732,sem_reclamacao,-0.12309999999999732,,-0.12309999999999732
1567,2018,1197,50874,80.0,5.0,22.0,5.21,1666,5.349899999999998,Gurgaon,Zero Dep,Manual,First Owner,Petrol,Hatchback,2023-02-14 04:16:58.294477577,0.13989999999999814,sem_reclamacao,0.13989999999999814,0.13989999999999814,
1568,2021,1462,30000,100.0,6.0,20.0,10.0,1667,10.3509,Mumbai,Third Party insurance,Manual,First Owner,Petrol,MUV,2023-02-14 04:57:34.170862055,0.3508999999999993,sem_reclamacao,0.3508999999999993,0.3508999999999993,
1569,2019,1396,78064,90.0,5.0,22.0,7.3,1668,7.184899999999995,Ahmedabad,Third Party,Manual,Second Owner,Diesel,Hatchback,2023-02-14 05:38:10.047246533,0.11510000000000442,sem_reclamacao,-0.11510000000000442,,-0.11510000000000442
1570,2014,814,22321,60.0,5.0,22.0,2.29,1669,2.2438999999999982,Kolkata,Third Party,Manual,Second Owner,Petrol,Hatchback,2023-02-14 06:18:45.923631012,0.046100000000001806,sem_reclamacao,-0.046100000000001806,,-0.046100000000001806
1571,2021,2393,28000,150.0,8.0,12.0,22.99,1670,25.39079999999997,Mumbai,Comprehensive,Automatic,Second Owner,Diesel,MUV,2023-02-14 06:59:21.800015490,2.400799999999972,com_reclamacao,2.400799999999972,2.400799999999972,
1572,2016,1591,65701,120.0,5.0,18.0,7.13,1671,6.837199999999998,Mumbai,Third Party,Automatic,Second Owner,Petrol,Sedan,2023-02-14 07:39:57.676399968,0.2928000000000015,sem_reclamacao,-0.2928000000000015,,-0.2928000000000015
1573,2012,1497,52000,120.0,5.0,16.0,3.45,1672,3.630399999999996,Delhi,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-02-14 08:20:33.552784447,0.18039999999999567,sem_reclamacao,0.18039999999999567,0.18039999999999567,
1574,2017,999,34061,70.0,5.0,24.0,3.15,1673,3.223599999999999,Lucknow,Comprehensive,Automatic,First Owner,Petrol,Hatchback,2023-02-14 09:01:09.429168925,0.073599999999999,sem_reclamacao,0.073599999999999,0.073599999999999,
1575,2021,1197,14703,90.0,5.0,22.0,8.05,1674,8.27009999999999,Bangalore,Comprehensive,Automatic,First Owner,Petrol,Hatchback,2023-02-14 09:41:45.305553403,0.22009999999998975,sem_reclamacao,0.22009999999998975,0.22009999999998975,
1576,2015,1197,26566,80.0,5.0,18.0,3.68,1675,3.666500000000005,Kolkata,Third Party,Manual,Second Owner,Petrol,Hatchback,2023-02-14 10:22:21.181937882,0.013499999999995183,sem_reclamacao,-0.013499999999995183,,-0.013499999999995183
1577,2014,2143,120000,200.0,5.0,12.0,11.9,1676,12.783300000000004,Gurgaon,Comprehensive,Automatic,Second Owner,Diesel,Sedan,2023-02-14 11:02:57.058322360,0.8833000000000037,com_reclamacao,0.8833000000000037,0.8833000000000037,
